Timestamp;Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
2024-07-22 11:09:01.792741;-2041314756;-2041314756;En ligne;0006;C6;0;Aéroport;48.109924, -1.678861;-79
2024-07-22 11:09:01.792741;-482452490;-482452490;Hors-service;;;;;48.081915, -1.633791;
2024-07-22 11:09:01.792741;1059604278;1059604278;Hors-service;;;;;48.108955, -1.641627;
2024-07-22 11:09:01.792741;-1858907754;-1858907754;Hors-service;;;;;48.11088, -1.643546;
2024-07-22 11:09:01.792741;64768516;64768516;Hors-service;;;;;48.110233, -1.640986;
2024-07-22 11:09:01.792741;1424418282;1424418282;Hors-service;;;;;48.115834, -1.577553;
2024-07-22 11:09:01.792741;-1129279746;-1129279746;Hors-service;;;;;48.115034, -1.578197;
2024-07-22 11:09:01.792741;247175518;247175518;Hors-service;;;;;48.110234, -1.640515;
2024-07-22 11:09:01.792741;1225205782;1225205782;Hors-service;;;;;48.110553, -1.641552;
2024-07-22 11:09:01.792741;-582058740;-582058740;Hors-service;;;;;48.1104, -1.644756;
2024-07-22 11:09:01.792741;-1676500752;-1676500752;En ligne;0006;C6;1;Cesson-Sévigné;48.10548, -1.684093;-80
2024-07-22 11:09:01.792741;-1345297744;-1345297744;Inconnu;0012;12;1;Villejean-U;48.110236, -1.642507;
2024-07-22 11:09:01.792741;-399651738;-399651738;Hors-service;;;;;48.114236, -1.580187;
2024-07-22 11:09:01.792741;-764465742;-764465742;En ligne;0006;C6;1;Cesson-Sévigné;48.082522, -1.712275;-74
2024-07-22 11:09:01.792741;-615669736;-615669736;Hors-service;;;;;48.115675, -1.578185;
2024-07-22 11:09:01.792741;1242011280;1242011280;Hors-service;;;;;48.108957, -1.642031;
2024-07-22 11:09:01.792741;-34837734;-34837734;Hors-service;;;;;48.108952, -1.641465;
2024-07-22 11:09:01.792741;478772276;478772276;Hors-service;;;;;48.109596, -1.642747;
2024-07-22 11:09:01.792741;1971639288;1971639288;Hors-service;;;;;48.108958, -1.641789;
2024-07-22 11:09:01.792741;147569268;147569268;Hors-service;;;;;48.115596, -1.578111;
2024-07-22 11:09:01.792741;661179278;661179278;Hors-service;;;;;48.110879, -1.644031;
2024-07-22 11:09:01.792741;-1958514004;-1958514004;Hors-service;;;;;48.109035, -1.641876;
2024-07-22 11:09:01.792741;-51643232;-51643232;Hors-service;;;;;48.109673, -1.643077;
2024-07-22 11:09:01.792741;843586280;843586280;En ligne;0012;12;1;Villejean-U;48.122471, -1.68412;40
2024-07-22 11:09:01.792741;-1776107002;-1776107002;Hors-service;;;;;48.115512, -1.578426;
2024-07-22 11:09:01.792741;677984776;677984776;Hors-service;;;;;48.079999, -1.73539;
2024-07-22 11:09:01.792741;-1627310996;-1627310996;Hors-service;;;;;48.114395, -1.579797;
2024-07-22 11:09:01.792741;1042798780;1042798780;Hors-service;;;;;48.110077, -1.642426;
2024-07-22 11:09:01.792741;-1162890742;-1162890742;Hors-service;;;;;48.115118, -1.578352;
2024-07-22 11:09:01.792741;1009187784;1009187784;Hors-service;;;;;48.110153, -1.640508;
2024-07-22 11:09:01.792741;1590019786;1590019786;En ligne;0056;56;0;Chavagne;48.109857, -1.67965;-75
2024-07-22 11:09:01.792741;-980483740;-980483740;En ligne;0012;12;0;La Poterie;48.110146, -1.674183;25
2024-07-22 11:09:01.792741;-1860134492;-1860134492;Hors-service;;;;;48.111113, -1.644038;
2024-07-22 11:09:01.792741;-798076738;-798076738;Hors-service;;;;;48.115913, -1.577627;
2024-07-22 11:09:01.792741;1573214288;1573214288;En ligne;0012;12;0;La Poterie;48.088073, -1.660916;82
2024-07-22 11:09:01.792741;-1677727490;-1677727490;Hors-service;;;;;48.109835, -1.641476;
2024-07-22 11:09:01.792741;1025993282;1025993282;En ligne;0012;12;1;Villejean-U;48.087358, -1.642757;0
2024-07-22 11:09:01.792741;1755621290;1755621290;En ligne;0012;12;0;La Poterie;48.135169, -1.685771;1
2024-07-22 11:09:01.792741;-1495320488;-1495320488;En ligne;0032;32;1;Saint-Grégoire;48.140545, -1.686585;284
2024-07-22 11:09:01.792741;1938028292;1938028292;Inconnu;0012;12;0;La Poterie;48.098875, -1.675635;
2024-07-22 11:09:01.792741;2120435294;2120435294;Hors-service;;;;;48.109201, -1.642026;
2024-07-22 11:09:01.792741;-948099482;-948099482;Hors-service;;;;;48.111033, -1.643788;
2024-07-22 11:09:01.792741;-1444903994;-1444903994;Hors-service;;;;;48.109192, -1.641796;
2024-07-22 11:09:01.792741;-1992125000;-1992125000;Hors-service;;;;;48.109194, -1.641958;
2024-07-22 11:09:01.792741;146342530;146342530;Hors-service;;;;;48.063675, -1.701154;
2024-07-22 11:09:01.792741;1374001788;1374001788;Hors-service;;;;;48.110878, -1.644515;
2024-07-22 11:09:01.792741;1191594786;1191594786;Hors-service;;;;;48.110236, -1.640676;
2024-07-22 11:09:01.792741;328749532;328749532;Hors-service;;;;;48.063678, -1.701073;
2024-07-22 11:09:01.792741;1556408790;1556408790;Hors-service;;;;;48.110319, -1.641545;
2024-07-22 11:09:01.792741;1921222794;1921222794;Hors-service;;;;;48.111201, -1.644113;
2024-07-22 11:09:01.792741;-616896474;-616896474;En ligne;0002;C2;0;Haut Sancé;48.093042, -1.639879;113
2024-07-22 11:09:01.792741;2103629796;2103629796;Hors-service;;;;;48.110474, -1.642191;
2024-07-22 11:09:01.792741;2070018800;2070018800;En ligne;0013;13;0;Porte de Ker Lann;48.071899, -1.712578;274
2024-07-22 11:09:01.792741;-69675468;-69675468;En ligne;0001;C1;1;Cesson-Viasilva;48.107177, -1.673355;-110
2024-07-22 11:09:01.792741;-2008930498;-2008930498;Hors-service;;;;;48.110873, -1.644192;
2024-07-22 11:09:01.792741;-1312913486;-1312913486;En ligne;0032;32;1;Saint-Grégoire;48.088265, -1.67428;-16
2024-07-22 11:09:01.792741;842359542;842359542;Hors-service;;;;;48.11064, -1.641869;
2024-07-22 11:09:01.792741;-2042541494;-2042541494;En ligne;0064;64;0;Cesson-Viasilva;48.136087, -1.590768;108
2024-07-22 11:09:01.792741;-583285478;-583285478;En ligne;0014;14;0;Roazhon Park;48.120099, -1.646134;-52
2024-07-22 11:09:01.792741;1571987550;1571987550;En ligne;0002;C2;1;Saint-Grégoire;48.10694, -1.670468;144
2024-07-22 11:09:01.792741;-1130506484;-1130506484;En ligne;0006;C6;1;Cesson-Sévigné;48.111136, -1.648481;41
2024-07-22 11:09:01.792741;-218471474;-218471474;Hors-service;;;;;48.109915, -1.641065;
2024-07-22 11:09:01.792741;1936801554;1936801554;Hors-service;;;;;48.110714, -1.64411;
2024-07-22 11:09:01.792741;-765692480;-765692480;Hors-service;;;;;48.109836, -1.641233;
2024-07-22 11:09:01.792741;-36064472;-36064472;Hors-service;;;;;48.063675, -1.701154;
2024-07-22 11:09:01.792741;-1628537734;-1628537734;En ligne;0005;C5;1;Saint-Laurent;48.085474, -1.691846;75
2024-07-22 11:09:01.792741;-400878476;-400878476;Hors-service;;;;;48.109833, -1.641072;
2024-07-22 11:09:01.792741;477545538;477545538;Hors-service;;;;;48.110476, -1.644426;
2024-07-22 11:09:01.792741;-1081316728;-1081316728;Hors-service;;;;;48.110555, -1.643558;
2024-07-22 11:09:01.792741;-799303476;-799303476;En ligne;0006;C6;1;Cesson-Sévigné;48.115898, -1.600683;43
2024-07-22 11:09:01.792741;1024766544;1024766544;En ligne;0007;C7;0;Bruz;48.021099, -1.752036;222
2024-07-22 11:09:01.792741;-351688720;-351688720;En ligne;0007;C7;1;St-Jacques-Gaîté;48.040356, -1.755151;-45
2024-07-22 11:09:01.792741;-252082470;-252082470;Hors-service;;;;;48.110479, -1.644588;
2024-07-22 11:09:01.792741;1207173546;1207173546;En ligne;0005;C5;0;Lycée Bréquigny;48.138716, -1.659071;0
2024-07-22 11:09:01.792741;-169281718;-169281718;En ligne;0002;C2;0;Haut Sancé;48.104073, -1.671614;41
2024-07-22 11:09:01.792741;112731534;112731534;En ligne;0001;C1;1;Cesson-Viasilva;48.116186, -1.674166;106
2024-07-22 11:09:01.792741;1754394552;1754394552;Hors-service;;;;;48.111197, -1.644193;
2024-07-22 11:09:01.792741;560346290;560346290;En ligne;0002;C2;0;Haut Sancé;48.15881, -1.683815;19
2024-07-22 11:09:01.792741;659952540;659952540;En ligne;0003;C3;0;Henri Fréville;48.117272, -1.677695;50
2024-07-22 11:09:01.792741;-1993351738;-1993351738;Hors-service;;;;;48.110552, -1.643867;
2024-07-22 11:09:01.792741;1107567296;1107567296;En ligne;0013;13;1;Chantepie;48.085315, -1.643815;369
2024-07-22 11:09:01.792741;1389580548;1389580548;Hors-service;;;;;48.110319, -1.641787;
2024-07-22 11:09:01.792741;-1446130732;-1446130732;Hors-service;;;;;48.110636, -1.643794;
2024-07-22 11:09:01.792741;1472381300;1472381300;En ligne;0004;C4;1;ZA Saint-Sulpice;48.110079, -1.656316;228
2024-07-22 11:09:01.792741;2119208556;2119208556;Hors-service;;;;;48.11112, -1.643634;
2024-07-22 11:09:01.792741;195532286;195532286;Hors-service;;;;;48.110474, -1.643793;
2024-07-22 11:09:01.792741;-998515976;-998515976;Hors-service;;;;;48.110073, -1.642991;
2024-07-22 11:09:01.792741;-1810944736;-1810944736;Hors-service;;;;;48.110555, -1.643787;
2024-07-22 11:09:01.792741;377939288;377939288;En ligne;0004;C4;0;Grand Quartier;48.134784, -1.6934;254
2024-07-22 11:09:01.792741;79120538;79120538;Hors-service;;;;;48.110236, -1.642507;
2024-07-22 11:09:01.792741;-898909726;-898909726;En ligne;0005;C5;0;Lycée Bréquigny;48.12208, -1.651208;59
2024-07-22 11:09:01.792741;742753292;742753292;En ligne;0005;C5;1;Saint-Laurent;48.109861, -1.679556;-98
2024-07-22 11:09:01.792741;443934542;443934542;Hors-service;;;;;48.064, -1.701156;
2024-07-22 11:09:01.792741;-716502724;-716502724;En ligne;0001;C1;0;Chantepie;48.088577, -1.619791;364
2024-07-22 11:09:01.792741;925160294;925160294;Hors-service;;;;;48.110319, -1.643389;
2024-07-22 11:09:01.792741;1355969552;1355969552;Hors-service;;;;;48.064715, -1.70243;
2024-07-22 11:09:01.792741;13125284;13125284;Hors-service;;;;;48.109995, -1.643145;
2024-07-22 11:09:01.792741;1289974298;1289974298;Hors-service;;;;;48.110313, -1.643308;
2024-07-22 11:09:01.792741;1720783556;1720783556;Hors-service;;;;;48.064794, -1.70315;
2024-07-22 11:09:01.792741;1654788302;1654788302;Hors-service;;;;;48.111195, -1.644031;
2024-07-22 11:09:01.792741;2019602306;2019602306;En ligne;0001;C1;0;Chantepie;48.113848, -1.674942;-46
2024-07-22 11:09:01.792741;-1662148730;-1662148730;Hors-service;;;;;48.11064, -1.641869;
2024-07-22 11:09:01.792741;1837195304;1837195304;En ligne;0003;C3;0;Henri Fréville;48.099502, -1.675718;301
2024-07-22 11:09:01.792741;-2092957988;-2092957988;Hors-service;;;;;48.110078, -1.643314;
2024-07-22 11:09:01.792741;-1114927724;-1114927724;Inconnu;0014;14;1;Beaulieu Chimie;48.114479, -1.71203;
2024-07-22 11:09:01.792741;-1728143984;-1728143984;En ligne;0002;C2;1;Saint-Grégoire;48.091887, -1.636481;55
2024-07-22 11:09:01.792741;-1910550986;-1910550986;En ligne;0004;C4;1;ZA Saint-Sulpice;48.109123, -1.690393;112
2024-07-22 11:09:01.792741;161921290;161921290;Hors-service;;;;;48.11, -1.641638;
2024-07-22 11:09:01.792741;-1363329980;-1363329980;Hors-service;;;;;48.110241, -1.643315;
2024-07-22 11:09:01.792741;-1545736982;-1545736982;Hors-service;;;;;48.110076, -1.643152;
2024-07-22 11:09:01.792741;344328292;344328292;Hors-service;;;;;48.052953, -1.717465;
2024-07-22 11:09:01.792741;-816108974;-816108974;En ligne;0002;C2;1;Saint-Grégoire;48.118192, -1.689246;227
2024-07-22 11:09:01.792741;-1180922978;-1180922978;Hors-service;;;;;48.111197, -1.644193;
2024-07-22 11:09:01.792741;526735294;526735294;Hors-service;;;;;48.109999, -1.64075;
2024-07-22 11:09:01.792741;-633701972;-633701972;En ligne;0004;C4;1;ZA Saint-Sulpice;48.127594, -1.703276;49
2024-07-22 11:09:01.792741;-451294970;-451294970;En ligne;0004;C4;0;Grand Quartier;48.132395, -1.636268;0
2024-07-22 11:09:01.792741;891549298;891549298;Hors-service;;;;;48.110073, -1.641389;
2024-07-22 11:09:01.792741;1538376554;1538376554;Hors-service;;;;;48.064398, -1.703155;
2024-07-22 11:09:01.792741;626341544;626341544;Hors-service;;;;;48.064794, -1.70315;
2024-07-22 11:09:01.792741;1073956300;1073956300;Hors-service;;;;;48.110077, -1.642668;
2024-07-22 11:09:01.792741;1903190558;1903190558;Hors-service;;;;;48.064801, -1.702989;
2024-07-22 11:09:01.792741;1173562550;1173562550;Hors-service;;;;;48.064873, -1.702753;
2024-07-22 11:09:01.792741;1438770304;1438770304;En ligne;0014;14;1;Beaulieu Chimie;48.125139, -1.661172;-221
2024-07-22 11:09:01.792741;-1844555732;-1844555732;Hors-service;;;;;48.063676, -1.700912;
2024-07-22 11:09:01.792741;2085597560;2085597560;Hors-service;;;;;48.064801, -1.702989;
2024-07-22 11:09:01.792741;1322358556;1322358556;Hors-service;;;;;48.064237, -1.701069;
2024-07-22 11:09:01.792741;-932520722;-932520722;Hors-service;;;;;48.11, -1.641867;
2024-07-22 11:09:01.792741;-2026962734;-2026962734;Hors-service;;;;;48.064712, -1.70251;
2024-07-22 11:09:01.792741;1504765558;1504765558;Hors-service;;;;;48.064798, -1.702827;
2024-07-22 11:09:01.792741;-567706718;-567706718;Hors-service;;;;;48.110557, -1.641229;
2024-07-22 11:09:01.792741;-1479741728;-1479741728;Hors-service;;;;;48.110312, -1.641948;
2024-07-22 11:09:01.792741;2051986564;2051986564;Hors-service;;;;;48.064154, -1.700914;
2024-07-22 11:09:01.792741;-202892714;-202892714;Hors-service;;;;;48.11, -1.641638;
2024-07-22 11:09:01.792741;-1297334726;-1297334726;Hors-service;;;;;48.109994, -1.642028;
2024-07-22 11:09:01.792741;-2060573730;-2060573730;Hors-service;;;;;48.064153, -1.701385;
2024-07-22 11:09:01.792741;709142296;709142296;Hors-service;;;;;48.110237, -1.642036;
2024-07-22 11:09:01.792741;-385299716;-385299716;Hors-service;;;;;48.109994, -1.641786;
2024-07-22 11:09:01.792741;-1695759726;-1695759726;En ligne;0007;C7;0;Bruz;48.056312, -1.730109;-42
2024-07-22 11:09:01.792741;1256363302;1256363302;En ligne;0003;C3;1;Patton;48.054543, -1.613268;-23
2024-07-22 11:09:01.792741;-20485712;-20485712;En ligne;0006;C6;0;Aéroport;48.115297, -1.607967;128
2024-07-22 11:09:01.792741;-601317714;-601317714;En ligne;0005;C5;0;Lycée Bréquigny;48.1388, -1.659227;0
2024-07-22 11:09:01.792741;1139951554;1139951554;Hors-service;;;;;48.064234, -1.701392;
2024-07-22 11:09:01.792741;957544552;957544552;Hors-service;;;;;48.063677, -1.700428;
2024-07-22 11:09:01.792741;-418910712;-418910712;En ligne;0005;C5;0;Lycée Bréquigny;48.110117, -1.662417;256
2024-07-22 11:09:01.792741;-1878166728;-1878166728;Hors-service;;;;;48.064476, -1.703229;
2024-07-22 11:09:01.792741;1687172560;1687172560;Hors-service;;;;;48.064954, -1.702989;
2024-07-22 11:09:01.792741;310717296;310717296;Hors-service;;;;;48.064079, -1.700746;
2024-07-22 11:09:01.792741;-1330945722;-1330945722;En ligne;0002;C2;1;Saint-Grégoire;48.151979, -1.686038;392
2024-07-22 11:09:01.792741;1869579562;1869579562;Hors-service;;;;;48.064713, -1.703156;
2024-07-22 11:09:01.792741;675531300;675531300;Hors-service;;;;;48.063995, -1.70059;
2024-07-22 11:09:01.792741;-783724716;-783724716;Hors-service;;;;;48.110638, -1.642825;
2024-07-22 11:09:01.792741;-1513352724;-1513352724;En ligne;0004;C4;0;Grand Quartier;48.121915, -1.703713;-64
2024-07-22 11:09:01.792741;1222752306;1222752306;Hors-service;;;;;48.064716, -1.703075;
2024-07-22 11:09:01.792741;-236503710;-236503710;En ligne;0001;C1;0;Chantepie;48.100679, -1.658771;-55
2024-07-22 11:09:01.792741;-1148538720;-1148538720;En ligne;0007;C7;0;Bruz;48.092158, -1.702598;0
2024-07-22 11:09:01.792741;1587566310;1587566310;Hors-service;;;;;48.063916, -1.700987;
2024-07-22 11:09:01.792741;1040345304;1040345304;Hors-service;;;;;48.064876, -1.702915;
2024-07-22 11:09:01.792741;-966131718;-966131718;Hors-service;;;;;48.110074, -1.642506;
2024-07-22 11:09:01.792741;1952380314;1952380314;Hors-service;;;;;48.064478, -1.702274;
2024-07-22 11:09:01.792741;-1430551972;-1430551972;Hors-service;;;;;48.06472, -1.701865;
2024-07-22 11:09:01.792741;-54096708;-54096708;En ligne;0006;C6;0;Aéroport;48.067688, -1.724294;265
2024-07-22 11:09:01.792741;2134787316;2134787316;Hors-service;;;;;48.064312, -1.702596;
2024-07-22 11:09:01.792741;-1248144970;-1248144970;Hors-service;;;;;48.063837, -1.700267;
2024-07-22 11:09:01.792741;493124298;493124298;En ligne;0003;C3;1;Patton;48.099746, -1.675726;44
2024-07-22 11:09:01.792741;-1977772978;-1977772978;Hors-service;;;;;48.063996, -1.701236;
2024-07-22 11:09:01.792741;-1065737968;-1065737968;Hors-service;;;;;48.06384, -1.700187;
2024-07-22 11:09:01.792741;857938302;857938302;Hors-service;;;;;48.063914, -1.700825;
2024-07-22 11:09:01.792741;-1795365976;-1795365976;Hors-service;;;;;48.111273, -1.644106;
2024-07-22 11:09:01.792741;-700923964;-700923964;Hors-service;;;;;48.064394, -1.700989;
2024-07-22 11:09:01.792741;1405159308;1405159308;Hors-service;;;;;48.063914, -1.700355;
2024-07-22 11:09:01.792741;-518516962;-518516962;Hors-service;;;;;48.064394, -1.700989;
2024-07-22 11:09:01.792741;-153702958;-153702958;Hors-service;;;;;48.064313, -1.700753;
2024-07-22 11:09:01.792741;1769973312;1769973312;Hors-service;;;;;48.063919, -1.700907;
2024-07-22 11:09:01.792741;211111046;211111046;Hors-service;;;;;48.064639, -1.702746;
2024-07-22 11:09:01.792741;758332052;758332052;Hors-service;;;;;48.064713, -1.702026;
2024-07-22 11:09:01.792741;-1612958974;-1612958974;Hors-service;;;;;48.110315, -1.64211;
2024-07-22 11:09:01.792741;393518048;393518048;Hors-service;;;;;48.064555, -1.70259;
2024-07-22 11:09:01.792741;1487960060;1487960060;Hors-service;;;;;48.064077, -1.700356;
2024-07-22 11:09:01.792741;-883330966;-883330966;Hors-service;;;;;48.063758, -1.700435;
2024-07-22 11:09:01.792741;940739054;940739054;En ligne;0001;C1;1;Cesson-Viasilva;48.130143, -1.627749;169
2024-07-22 11:09:01.792741;-1894972226;-1894972226;Hors-service;;;;;48.064801, -1.702989;
2024-07-22 11:09:01.792741;-336109960;-336109960;Hors-service;;;;;48.064716, -1.703075;
2024-07-22 11:09:01.792741;1123146056;1123146056;Hors-service;;;;;48.064152, -1.700268;
2024-07-22 11:09:01.792741;-1347751220;-1347751220;Hors-service;;;;;48.109592, -1.643069;
2024-07-22 11:09:01.792741;28704044;28704044;Hors-service;;;;;48.064316, -1.700673;
2024-07-22 11:09:01.792741;1305553058;1305553058;En ligne;0005;C5;0;Lycée Bréquigny;48.097142, -1.68906;238
2024-07-22 11:09:01.792741;-618123212;-618123212;Hors-service;;;;;48.109995, -1.641072;
2024-07-22 11:09:01.792741;575925050;575925050;Hors-service;;;;;48.111752, -1.680275;
2024-07-22 11:09:01.792741;1670367062;1670367062;Hors-service;;;;;48.064797, -1.701953;
2024-07-22 11:09:01.792741;2018375568;2018375568;Hors-service;;;;;48.147434, -1.706432;
2024-07-22 11:09:01.792741;2035181066;2035181066;Hors-service;;;;;48.064793, -1.702275;
2024-07-22 11:09:01.792741;1852774064;1852774064;En ligne;0001;C1;1;Cesson-Viasilva;48.085754, -1.614082;55
2024-07-22 11:09:01.792741;-1911777724;-1911777724;Hors-service;;;;;48.146952, -1.705877;
2024-07-22 11:09:01.792741;-2077379228;-2077379228;En ligne;0004;C4;0;Grand Quartier;48.109896, -1.678213;72
2024-07-22 11:09:01.792741;-1712565224;-1712565224;En ligne;0001;C1;0;Chantepie;48.129889, -1.629612;27
2024-07-22 11:09:01.792741;-634928710;-634928710;En ligne;0076;76;1;Rennes;48.116136, -1.71592;113
2024-07-22 11:09:01.792741;1471154562;1471154562;Hors-service;;;;;48.110797, -1.642677;
2024-07-22 11:09:01.792741;-1530158222;-1530158222;En ligne;0005;C5;1;Saint-Laurent;48.116522, -1.655457;118
2024-07-22 11:09:01.792741;-87707704;-87707704;Hors-service;;;;;48.146959, -1.705474;
2024-07-22 11:09:01.792741;-2094184726;-2094184726;Hors-service;;;;;48.147353, -1.705307;
2024-07-22 11:09:01.792741;-1165344218;-1165344218;En ligne;0003;C3;0;Henri Fréville;48.138714, -1.665953;0
2024-07-22 11:09:01.792741;-469327206;-469327206;Hors-service;;;;;48.09944, -1.632838;
2024-07-22 11:09:01.792741;-1729370722;-1729370722;Hors-service;;;;;48.146958, -1.705716;
2024-07-22 11:09:01.792741;-982937216;-982937216;En ligne;0003;C3;1;Patton;48.087916, -1.674666;0
2024-07-22 11:09:01.792741;625114806;625114806;Hors-service;;;;;48.097273, -1.624669;
2024-07-22 11:09:01.792741;-452521708;-452521708;En ligne;0081;81;0;Clayes-Romillé;48.157943, -1.816285;16
2024-07-22 11:09:01.792741;-800530214;-800530214;Hors-service;;;;;48.109912, -1.640675;
